Day,Cond.,k_prime,Yield,K,n,Plateau_Time,Translation_Rate,Rel. Yield
4,47A,5331.422088781514,259920.72865157534,3.0029288471509257,1.9765810944381832,6.4913711029023995,42771.10984437186,2.4018880880390605
4,47B,4434.551923874618,345966.948461151,3.403554382775586,1.9399817465364644,7.163873356010246,49299.16562492373,3.1359614993592677
4,48A,15819.98115030375,594529.4382126968,2.953100399484603,3.8869115831700367,5.595632041531161,195631.96702758723,5.703010903862185
4,48B,15819.98115030375,594529.4382126968,2.953100399484603,3.8869115831700367,5.595632041531161,195631.96702758723,5.703010903862185
4,49A,941.9550960750306,7616.859852910326,3.905190267824501,2.4409107386316347,7.399938026953869,1190.2156959421493,0.07806053190042804
4,49B,897.2167398276989,10126.10513781943,4.516857268188131,2.2915753299039,8.378642907790331,1284.340601443687,0.09859303068943581
4,50A,875.949952530627,5963.812900222233,2.5464243286280563,4.244929465480247,5.03905083429299,2485.4425107150264,0.06396512874241865
4,50B,844.4009226934655,6121.204392133262,4.1676250322168285,3.1915375263780352,7.29556808453792,1171.8936668429,0.06448309095598441
4,REFA,844.4009226934655,6121.204392133262,4.1676250322168285,3.1915375263780352,7.29556808453792,1171.8936668429,0.06448309095598441
4,REFB,3316.547852120153,127604.46167427865,3.501217183151904,2.8582683253029706,6.601716655226007,26042.92820836869,1.211086442827507
4,51A,12808.925621264707,360722.82996911905,3.99573288773444,2.811770143217102,7.269037916694168,63459.55246391819,3.434534467424459
4,51B,12808.925621264707,360722.82996911905,3.99573288773444,2.811770143217102,7.269037916694168,63459.55246391819,3.434534467424459
4,52A,6869.021423594786,1141431.9324864682,4.630843393182978,2.1841169463825487,8.665467661005145,134587.83936398226,10.128323666185844
4,52B,9706.70063481164,1496421.2885871604,4.985805967616862,2.2468564763495045,9.074347990994044,168590.78980646897,13.217402807279742
4,53A,19853.148854875268,722483.7903343538,3.3199678991781143,3.38386069550356,6.171220603936764,184096.99848725053,6.915745864984894
4,53B,29022.59640036628,1462661.1366937282,4.12043237767923,2.9149532768141135,7.371241373795316,258685.76902088604,13.725384537311148
5,1A,1185.8305387841688,197.1839318239276,12.807730754178753,1.253046745084103,28.11344211580373,4.822881755892698,0.0280830787552998
5,1B,1072.2080469664031,178.01387558362435,17.5,1.0158138941378958,50.97470750392817,2.583270973816862,0.0250183667767231
5,2A,1005.7439623704367,2557.7294429700546,13.4485765823408,1.0016149860135637,40.23325636375391,47.62325820434568,0.0528345639096962
5,2B,1005.046750853592,2059.9598398397525,6.514216719136408,1.3393442873685988,14.617988430702578,105.88362203214616,0.0567052914576925
5,3A,1736.9936604814486,211924.1845372802,3.266745113469206,2.494069252563593,6.48162765209287,40449.55867154661,4.534938844108448
5,3B,1365.0654747513793,250952.7654670123,3.2586279539122973,2.409211441936648,6.524334630044616,46384.420260595536,5.343566061666718
5,4A,951.0138912977036,960.1839782767502,5.4248423814127085,1.6554155505940484,10.979496868200886,73.25113696006869,0.0385748132583638
5,4B,939.7731957180202,768.9608331379392,5.711953601532285,1.5890420067358169,11.699958472278889,53.48043553185408,0.0344222232009182
5,5A,12732.1186065636,671187.1884473345,4.236278032484147,2.8061156762560984,7.581808547644162,111148.80071385928,14.469919324867972
5,5B,9689.482949620477,799539.6717554331,4.487560035500303,2.544827118668383,8.095339989066161,113351.70020224604,16.91156504206236
5,6A,6895.278031526843,219230.1646473966,3.5767110542618767,3.289387872952237,6.523123074471538,50404.75971054421,4.84653693273791
5,6B,8360.610453524147,267751.4493434084,3.859477320353753,3.3639055832710896,6.847537748515524,58342.78327179432,5.913353635855766
5,7A,948.344989368598,394.3550104667877,17.5,1.897554797988056,26.538650496002823,10.69014631745547,0.0246802722123903
5,7B,911.7580344665552,392.00664156081353,17.5,2.160114797839773,25.024540606633927,12.0968478183855,0.0238667087924455
