Destination Plate Type,Destination Plate Barcode,Sample name,Destination Well,Transfer Volume,Source Well,Source Plate Name,Source Plate Type
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,J1,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,K1,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,L1,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,M1,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,N1,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,O1,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,P1,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,A2,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,B2,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,C2,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,D2,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,E2,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,F2,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,G2,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,H2,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,I2,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,J2,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,K2,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,L2,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,M2,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,N2,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,O2,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,P2,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,A3,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,B3,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,C3,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,D3,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,E3,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,F3,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,G3,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,H3,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,I3,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,J3,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,K3,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,L3,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,M3,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,N3,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,O3,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,P3,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,A4,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,B4,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,C4,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,D4,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,E4,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,F4,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,G4,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,A9,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,B9,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,C9,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,D9,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,E9,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,F9,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,G9,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,H9,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,I9,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,J9,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,K9,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,L9,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,M9,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,N9,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,O9,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,P9,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,A10,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,B10,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,C10,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,D10,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,E10,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,F10,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,G10,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,H10,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,I10,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,J10,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,K10,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,L10,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,M10,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,N10,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,O10,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,P10,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,A11,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,B11,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,C11,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,D11,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,E11,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,F11,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,G11,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,H11,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,I11,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,J11,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,K11,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,L11,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,M11,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,N11,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,O11,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,P11,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,A12,175.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,B12,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,C12,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,D12,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,E12,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,F12,675.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,t7pol well,G12,325.0,F3,source1,384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,A1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,B1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,C1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,D1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,E1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,F1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,G1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,H1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,I1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,J1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,K1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,L1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,M1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,N1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,O1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,P1,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,A2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,B2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,C2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,D2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,E2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,F2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,G2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,H2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,I2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,J2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,K2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,L2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,M2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,N2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,O2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,P2,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,A3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,B3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,C3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,D3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,E3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,F3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,G3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,H3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,I3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,J3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,K3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,L3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,M3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,N3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,O3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,P3,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,A4,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,B4,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,C4,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,D4,325.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,E4,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,F4,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,G4,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,A9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,B9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,C9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,D9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,E9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,F9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,G9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,H9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,I9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,J9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,K9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,L9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,M9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,N9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,O9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,P9,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,A10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,B10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,C10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,D10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,E10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,F10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,G10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,H10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,I10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,J10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,K10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,L10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,M10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,N10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,O10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,P10,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,A11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,B11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,C11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,D11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,E11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,F11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,G11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,H11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,I11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,J11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,K11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,L11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,M11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,N11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,O11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,P11,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,A12,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,B12,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,C12,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,D12,325.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,E12,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,F12,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,ndk-mk-ck-ppiase well,G12,175.0,F4,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,factors well,A1,325.0,F5,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,factors well,B1,675.0,F5,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,factors well,C1,175.0,F5,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,factors well,D1,175.0,F5,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,factors well,E1,175.0,F5,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,factors well,F1,175.0,F5,source1,384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906,destination1,factors well,G1,175.0,F5,source1,384PP_Plus_AQ_GP
